sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
11,tokai_11,ＪＲ東海☆冬の乗り放題きっぷ,"ＪＲ東海☆冬の乗り放題きっぷ || 関連情報 | ＪＲ東海 || 問合わせ || フリー区間 | ＪＲ東海☆冬の乗り放題きっぷ / || 利用可能設備 | 新幹線特急・急行快速・普通 のぞみひかり・こだまA,B寝台グリーン普通車指定普通車自由グリーン指定グリーン自由ライナー指定自由 ××××××▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 新幹線予約サービス｢EXサービス｣で、熱海～米原間のいずれかの駅を着駅とする東海道新幹線の予約利用者を対象に発売 特急・急行列車乗車不可。 「ホームライナー」は、乗車整理券が必要。 || ねだん | 大人：3,900円 小人：1,900円 || 有効期間 | 2日間 || 発売期間 | 2025年11月19日～2026年1月12日 || 利用期間 | 2025年12月13日～2026年1月13日 || 発売箇所 | EXサービス / ｢EXサービス｣で熱海～米原間の駅を着駅とする新幹線をご予約後、｢EXサービス｣にログイン後のリンク(｢EX旅先予約｣)から｢e5489｣をご利用いただく場合に限る。受取は、ＪＲ東海のきっぷうりばまたは「5489サービス」の表示のある改札外の券売機(ＪＲ東海のみ)。
限制事项: 新幹線予約サービス｢EXサービス｣で、熱海～米原間のいずれかの駅を着駅とする東海道新幹線の予約利用者を対象に発売 特急・急行列車乗車不可。 「ホームライナー」は、乗車整理券が必要。
相关信息: ＪＲ東海","大人：3,900円 小人：1,900円",,,,,,,,,,2日間,2025年11月19日～2026年1月12日,,2025年12月13日～2026年1月13日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrtokai88.gif,,"新幹線特急・急行快速・普通 のぞみひかり・こだまA,B寝台グリーン普通車指定普通車自由グリーン指定グリーン自由ライナー指定自由 ××××××▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrtokai88.htm | https://railway.jr-central.co.jp/tickets/winter-freepass/ | https://www.jr-odekake.net/,EXサービス / ｢EXサービス｣で熱海～米原間の駅を着駅とする新幹線をご予約後、｢EXサービス｣にログイン後のリンク(｢EX旅先予約｣)から｢e5489｣をご利用いただく場合に限る。受取は、ＪＲ東海のきっぷうりばまたは「5489サービス」の表示のある改札外の券売機(ＪＲ東海のみ)。,,,,
12,tokai_12,ＪＲ東海☆春の乗り放題きっぷ,"ＪＲ東海☆春の乗り放題きっぷ || 関連情報 | ＪＲ東海 || 問合わせ || フリー区間 | ＪＲ東海☆春の乗り放題きっぷ / || 利用可能設備 | 新幹線特急・急行快速・普通 のぞみひかり・こだまA,B寝台グリーン普通車指定普通車自由グリーン指定グリーン自由ライナー指定自由 ××××××▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 新幹線予約サービス｢EXサービス｣で、熱海～米原間のいずれかの駅を着駅とする東海道新幹線の予約利用者を対象に発売 特急・急行列車乗車不可。 「ホームライナー」は、乗車整理券が必要。 || ねだん | 大人：3,900円 小人：1,900円 || 有効期間 | 2日間 || 発売期間 | 2026年2月13日～2026年4月5日 || 利用期間 | 2026年2月28日～2026年4月6日 || 発売箇所 | EXサービス / ｢EXサービス｣で熱海～米原間の駅を着駅とする新幹線をご予約後、｢EXサービス｣にログイン後のリンク(｢EX旅先予約｣)から｢e5489｣をご利用いただく場合に限る。受取は、ＪＲ東海のきっぷうりばまたは「5489サービス」の表示のある改札外の券売機(ＪＲ東海のみ)。
限制事项: 新幹線予約サービス｢EXサービス｣で、熱海～米原間のいずれかの駅を着駅とする東海道新幹線の予約利用者を対象に発売 特急・急行列車乗車不可。 「ホームライナー」は、乗車整理券が必要。
相关信息: ＪＲ東海","大人：3,900円 小人：1,900円",,,,,,,,,,2日間,2026年2月13日～2026年4月5日,,2026年2月28日～2026年4月6日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrtokai88.gif,,"新幹線特急・急行快速・普通 のぞみひかり・こだまA,B寝台グリーン普通車指定普通車自由グリーン指定グリーン自由ライナー指定自由 ××××××▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrtokai89.htm | https://railway.jr-central.co.jp/tickets/spring-freepass/ | https://www.jr-odekake.net/,EXサービス / ｢EXサービス｣で熱海～米原間の駅を着駅とする新幹線をご予約後、｢EXサービス｣にログイン後のリンク(｢EX旅先予約｣)から｢e5489｣をご利用いただく場合に限る。受取は、ＪＲ東海のきっぷうりばまたは「5489サービス」の表示のある改札外の券売機(ＪＲ東海のみ)。,,,,
13,tokai_13,伊豆満喫フリーきっぷ,"伊豆満喫フリーきっぷ || 関連情報 | 伊豆急行 || 問合わせ | 伊豆急行・鉄道部 TEL:0557-53-1116 || フリー区間 | 伊豆満喫フリーきっぷ || 制限事項 | 特急列車は、普通車空席のみ乗車可 || ねだん | 大人：3,000円／小人：1,000円 || 有効期間 | １日 || 発売期間 | 2026年4月1日～2027年1月31日 || 利用期間 | 2026年4月1日～2027年1月31日 || 発売箇所 | 伊東,伊豆高原,伊豆熱川,伊豆稲取,河津,伊豆急下田 / 伊東市観光案内所
限制事项: 特急列車は、普通車空席のみ乗車可
相关信息: 伊豆急行
咨询: 伊豆急行・鉄道部 TEL:0557-53-1116","大人：3,000円／小人：1,000円",,,,,,,,,,１日,2026年4月1日～2027年1月31日,,2026年4月1日～2027年1月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/izukyu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/izukyu51.htm | https://www.izukyu.co.jp/ticket/detail.php?CN=314449,"伊東,伊豆高原,伊豆熱川,伊豆稲取,河津,伊豆急下田 / 伊東市観光案内所",,,,
14,tokai_14,河津桜パーク＆トレインフリーきっぷ,"河津桜パーク＆トレインフリーきっぷ || 関連情報 | 伊豆急行 ジョルダンモバイルチケット || 問合わせ | 伊豆急行・鉄道部 TEL:0557-53-1116 || フリー区間 | 河津桜パーク＆トレインフリーきっぷ || 制限事項 | 特急列車に乗車不可伊豆高原駅前 P2,P3,P5 に駐車のこと。 || ねだん | 大人：1,800円／小人：900円 || 有効期間 | １日(発売当日限り) || 発売期間 | 2026年1月20日～2026年3月10日 || 利用期間 | 2026年2月1日～2026年3月10日 || 発売箇所 | 伊豆navi ジョルダンモバイルチケット Q SKIP
限制事项: 特急列車に乗車不可伊豆高原駅前 P2,P3,P5 に駐車のこと。
相关信息: 伊豆急行 ジョルダンモバイルチケット
咨询: 伊豆急行・鉄道部 TEL:0557-53-1116","大人：1,800円／小人：900円",,,,,,,,,,１日(発売当日限り),2026年1月20日～2026年3月10日,,2026年2月1日～2026年3月10日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/izukyu52.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/izukyu52.htm | https://maas-portal.com/izunavi/tickets/10380?utm_source=ikk_b_003&utm_medium=referral&utm_campaign=product | https://ticket.jorudan.co.jp/izukyu/kawazu/ja/ | https://www.izukyu.co.jp/news/detail.php?CN=399925 | https://www.q-skip.tokyu.co.jp/tickets,伊豆navi ジョルダンモバイルチケット Q SKIP,,,,
15,tokai_15,金目きっぷ,"金目きっぷ || 関連情報 | 伊豆急行 || 問合わせ | 伊豆急行・鉄道部 TEL:0557-53-1116 || フリー区間 | 金目きっぷ || 制限事項 | 特急列車に乗車不可 || ねだん | 大人：3,980円／小人：2,980円 || 有効期間 | 乗車券：利用開始日当日限り / 食事券：利用開始日から起算して７日間までの１回限り有効 || 発売期間 | 2026年4月1日～2027年3月25日 || 利用期間 | 2026年4月1日～2027年3月25日 || 発売箇所 | 伊豆高原,伊豆熱川,伊豆稲取,河津,伊豆急下田
限制事项: 特急列車に乗車不可
相关信息: 伊豆急行
咨询: 伊豆急行・鉄道部 TEL:0557-53-1116","大人：3,980円／小人：2,980円",,,,,,,,,,乗車券：利用開始日当日限り / 食事券：利用開始日から起算して７日間までの１回限り有効,2026年4月1日～2027年3月25日,,2026年4月1日～2027年3月25日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/izukyu52.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/izukyu53.htm | https://www.izukyu.co.jp/ticket/detail.php?CN=423810,"伊豆高原,伊豆熱川,伊豆稲取,河津,伊豆急下田",,,,
16,tokai_16,温泉むすめ×金目きっぷ,"温泉むすめ×金目きっぷ || 関連情報 | 伊豆急行 || 問合わせ | 伊豆急行・鉄道部 TEL:0557-53-1116 || フリー区間 | 温泉むすめ×金目きっぷ || 制限事項 | 特急列車は、別途特急券等の購入が必要 || ねだん | 大人：3,980円／小人：---円 || 有効期間 | 乗車券：利用開始日当日限り / 食事券：利用開始日から起算して７日間までの１回限り有効 || 発売期間 | 2025年11月1日～2026年3月25日 || 利用期間 | 2025年11月1日～2026年3月25日 || 発売箇所 | 伊東市観光案内所(伊東駅構内),伊豆稲取,伊豆急下田 /
限制事项: 特急列車は、別途特急券等の購入が必要
相关信息: 伊豆急行
咨询: 伊豆急行・鉄道部 TEL:0557-53-1116","大人：3,980円／小人：---円",,,,,,,,,,乗車券：利用開始日当日限り / 食事券：利用開始日から起算して７日間までの１回限り有効,2025年11月1日～2026年3月25日,,2025年11月1日～2026年3月25日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/izukyu52.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/izukyu54.htm | https://www.izukyu.co.jp/guide/event_detail.php?CN=414691,"伊東市観光案内所(伊東駅構内),伊豆稲取,伊豆急下田 /",,,,
17,tokai_17,伊東・熱川フリーパス,"伊東・熱川フリーパス || 関連情報 | 伊豆急行 || 問合わせ | 東海バス TEL：0557-37-5121 || フリー区間 | 伊東・熱川フリーパス || 制限事項 || ねだん | 大人：1,500円／小人：750円 || 有効期間 | 2日間 || 発売期間 | 2020年9月1日～2020年12月31日 || 利用期間 | 2020年9月1日～2020年12月31日 || 発売箇所 | 伊東駅構内東海バス案内所 / 伊豆急行線各駅では発売していない
相关信息: 伊豆急行
咨询: 東海バス TEL：0557-37-5121","大人：1,500円／小人：750円",,,,,,,,,,2日間,2020年9月1日～2020年12月31日,,2020年9月1日～2020年12月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/izukyu101.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/izukyu101.htm | https://www.izukyu.co.jp/guide/event_detail.php?CN=301341,伊東駅構内東海バス案内所 / 伊豆急行線各駅では発売していない,,,,
18,tokai_18,駿豆線一日乗り放題乗車券・旅助け,"駿豆線一日乗り放題乗車券 / 旅助け || 関連情報 | 伊豆箱根鉄道 RYDE PASS / ジョルダンモバイルチケット || 問合わせ | 伊豆箱根鉄道・鉄道部運輸課 TEL:055-977-1207 || フリー区間 | 駿豆線一日乗り放題乗車券旅助け || 制限事項 || ねだん | 大人：1,100円／小人：560円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 三島,三島広小路,大場,伊豆長岡,修善寺 / RYDE PASS ジョルダンモバイルチケット
相关信息: 伊豆箱根鉄道 RYDE PASS / ジョルダンモバイルチケット
咨询: 伊豆箱根鉄道・鉄道部運輸課 TEL:055-977-1207","大人：1,100円／小人：560円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/izuhako.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sunzu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sunzu01.htm | https://pass.ryde-go.com/products/KVMRLPZS223P | https://ticket.jorudan.co.jp/izuhakone-railway/tbd-1d/ja/ | https://www.izuhakone.co.jp/sunzudaiyu/sunzudaiyu-news/p000467.html,"三島,三島広小路,大場,伊豆長岡,修善寺 / RYDE PASS ジョルダンモバイルチケット",,,,
19,tokai_19,コロプラ☆駿豆線一日フリーきっぷ,"コロプラ☆駿豆線一日フリーきっぷ || 関連情報 | 伊豆箱根鉄道 コロプラ || 問合わせ | 伊豆箱根鉄道鉄道部運輸課 TEL:055-977-1207 || フリー区間 | コロプラ☆駿豆線一日フリーきっぷ / || 制限事項 || ねだん | 大人：1,680円 || 有効期間 | １日 || 発売期間 | 2014年4月1日～2027年3月31日 || 利用期間 | 2014年4月1日～2027年3月31日 || 発売箇所 | 三島,大場,伊豆長岡,修善寺
相关信息: 伊豆箱根鉄道 コロプラ
咨询: 伊豆箱根鉄道鉄道部運輸課 TEL:055-977-1207","大人：1,680円",,,,,,,,,,１日,2014年4月1日～2027年3月31日,,2014年4月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sunzu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sunzu91.htm | https://colopl.co.jp/service/other/coloca/transport/area02/norimono_izuhakone/ | https://www.izuhakone.co.jp/sunzudaiyu/sunzudaiyu-news/p000453.html,"三島,大場,伊豆長岡,修善寺",,,,
20,tokai_20,駿豆線１日乗り放題乗車券 YOHANE 旅助け,"駿豆線１日乗り放題乗車券 / YOHANE 旅助け || 関連情報 | YOHANE 旅助け：伊豆箱根鉄道 / ラブライブ！サンシャイン！！ 第10弾：伊豆箱根鉄道 / HAPPY BIRTHDAY リコ/ルビィ ver.：伊豆箱根鉄道 / HAPPY BIRTHDAY カナンver.：伊豆箱根鉄道 / HAPPY BIRTHDAY ハナマル ver.：伊豆箱根鉄道 / || 問合わせ | 伊豆箱根鉄道・鉄道部運輸課 TEL:055-977-1207 || フリー区間 | 駿豆線１日乗り放題乗車券 YOHANE 旅助け || 制限事項 || ねだん | 大人：1,500円／小人：－円 || 有効期間 | １日 || 発売期間 | ラブライブ！サンシャイン！！ 第10弾：2024年7月1日～2025年6月30日 / HAPPY BIRTHDAY リコ ver.：2024年9月8日～2025年6月30日 / HAPPY BIRTHDAY ルビィ ver.：2024年9月12日～2025年6月30日 / HAPPY BIRTHDAY カナンver.：2025年2月3日～2025年6月30日 / HAPPY BIRTHDAY ハナマル ver.：2025年2月21日～2025年6月30日 / 無くなり次第終了 / || 利用期間 | ラブライブ！サンシャイン！！ 第10弾：2024年7月1日～2025年6月30日 / HAPPY BIRTHDAY リコ ver.：2024年9月8日～2025年6月30日 / HAPPY BIRTHDAY ルビィ ver.：2024年9月12日～2025年6月30日 / HAPPY BIRTHDAY カナン ver.：2025年2月3日～2025年6月30日 / HAPPY BIRTHDAY ハナマル ver.：2025年2月21日～2025年6月30日 / || 発売箇所 | 第10弾：三島,三島広小路,大場,伊豆長岡,修善寺 / HAPPY BIRTHDAY リコ/ルビィ ver.：三島 / HAPPY BIRTHDAY カナンver.：三島 / HAPPY BIRTHDAY ハナマル ver.：三島 / 【通信販売】 いずっぱこSHOP
相关信息: YOHANE 旅助け：伊豆箱根鉄道 / ラブライブ！サンシャイン！！ 第10弾：伊豆箱根鉄道 / HAPPY BIRTHDAY リコ/ルビィ ver.：伊豆箱根鉄道 / HAPPY BIRTHDAY カナンver.：伊豆箱根鉄道 / HAPPY BIRTHDAY ハナマル ver.：伊豆箱根鉄道 /
咨询: 伊豆箱根鉄道・鉄道部運輸課 TEL:055-977-1207","大人：1,500円／小人：－円",,,,,,,,,,１日,ラブライブ！サンシャイン！！ 第10弾：2024年7月1日～2025年6月30日 / HAPPY BIRTHDAY リコ ver.：2024年9月8日～2025年6月30日 / HAPPY BIRTHDAY ルビィ ver.：2024年9月12日～2025年6月30日 / HAPPY BIRTHDAY カナンver.：2025年2月3日～2025年6月30日 / HAPPY BIRTHDAY ハナマル ver.：2025年2月21日～2025年6月30日 / 無くなり次第終了 /,,ラブライブ！サンシャイン！！ 第10弾：2024年7月1日～2025年6月30日 / HAPPY BIRTHDAY リコ ver.：2024年9月8日～2025年6月30日 / HAPPY BIRTHDAY ルビィ ver.：2024年9月12日～2025年6月30日 / HAPPY BIRTHDAY カナン ver.：2025年2月3日～2025年6月30日 / HAPPY BIRTHDAY ハナマル ver.：2025年2月21日～2025年6月30日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sunzu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sunzu82.htm | https://izuhakone-railway-shop.raku-uru.jp | https://www.izuhakone.co.jp/izu-group/izu-news/p010474_d/fil/railway_news_20250128.pdf | https://www.izuhakone.co.jp/izu-group/izu-news/p010488_d/fil/railway_news_20250214.pdf | https://www.izuhakone.co.jp/izu-group/izu-news/railway_news_20240619_d/fil/railway_news_20240619.pdf | https://www.izuhakone.co.jp/izu-group/izu-news/railway_news_20240902_d/fil/railway_news_20240902.pdf | https://www.izuhakone.co.jp/sunzudaiyu/sunzudaiyu-info/p000501.html,"第10弾：三島,三島広小路,大場,伊豆長岡,修善寺 / HAPPY BIRTHDAY リコ/ルビィ ver.：三島 / HAPPY BIRTHDAY カナンver.：三島 / HAPPY BIRTHDAY ハナマル ver.：三島 / 【通信販売】 いずっぱこSHOP",,,,
21,tokai_21,駿豆線１日乗り放題乗車券 Aqours旅助け,"駿豆線１日乗り放題乗車券 / Aqours旅助け || 関連情報 | 第12弾 伊豆箱根鉄道 / 津島善子ver. 伊豆箱根鉄道 / 高海千歌ver. 伊豆箱根鉄道 / 桜内梨子,黒澤ルビィver. 伊豆箱根鉄道 / 黒澤ダイヤVer. 伊豆箱根鉄道 / 松浦果南アクリルバッジver. 伊豆箱根鉄道 / || 問合わせ | 伊豆箱根鉄道・鉄道部運輸課 TEL:055-977-1207 || フリー区間 | 駿豆線１日乗り放題乗車券 Aqours旅助け || 制限事項 || ねだん | 大人：1,500円／小人：－円 || 有効期間 | １日 || 発売期間 | 第12弾 2025年6月14日～2026年6月30日 / 津島善子Ver. 2025年7月4日～2026年6月30日 / 高海千歌Ver. 2025年7月23日～2026年6月30日 / 桜内梨子Ver. 2025年9月6日～2026年6月30日 / 黒澤ルビィVer. 2025年9月19日～2026年6月30日 / 黒澤ダイヤVer. 2025年12月26日～2026年6月30日 / 松浦果南Ver. 2026年2月4日～2026年6月30日 / || 利用期間 | 第12弾 2025年6月14日～2026年6月30日 / 津島善子Ver. 2025年7月4日～2026年6月30日 / 高海千歌Ver. 2025年7月23日～2026年6月30日 / 桜内梨子Ver. 2025年9月6日～2026年6月30日 / 黒澤ルビィVer. 2025年9月19日～2026年6月30日 / 松浦果南Ver. 2026年2月4日～2026年6月30日 / || 発売箇所 | 三島
相关信息: 第12弾 伊豆箱根鉄道 / 津島善子ver. 伊豆箱根鉄道 / 高海千歌ver. 伊豆箱根鉄道 / 桜内梨子,黒澤ルビィver. 伊豆箱根鉄道 / 黒澤ダイヤVer. 伊豆箱根鉄道 / 松浦果南アクリルバッジver. 伊豆箱根鉄道 /
咨询: 伊豆箱根鉄道・鉄道部運輸課 TEL:055-977-1207","大人：1,500円／小人：－円",,,,,,,,,,１日,第12弾 2025年6月14日～2026年6月30日 / 津島善子Ver. 2025年7月4日～2026年6月30日 / 高海千歌Ver. 2025年7月23日～2026年6月30日 / 桜内梨子Ver. 2025年9月6日～2026年6月30日 / 黒澤ルビィVer. 2025年9月19日～2026年6月30日 / 黒澤ダイヤVer. 2025年12月26日～2026年6月30日 / 松浦果南Ver. 2026年2月4日～2026年6月30日 /,,第12弾 2025年6月14日～2026年6月30日 / 津島善子Ver. 2025年7月4日～2026年6月30日 / 高海千歌Ver. 2025年7月23日～2026年6月30日 / 桜内梨子Ver. 2025年9月6日～2026年6月30日 / 黒澤ルビィVer. 2025年9月19日～2026年6月30日 / 松浦果南Ver. 2026年2月4日～2026年6月30日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sunzu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sunzu85.htm | https://www.izuhakone.co.jp/izu-group/izu-news/p010593_d/fil/railway_news_20250612.pdf | https://www.izuhakone.co.jp/izu-group/izu-news/p010607_d/fil/railway_news_2025062702.pdf | https://www.izuhakone.co.jp/izu-group/izu-news/p010665_d/fil/railway_news_20250829.pdf | https://www.izuhakone.co.jp/izu-group/izu-news/p010793_d/fil/railway_news_20260127_02.pdf,三島,,,,
22,tokai_22,「ラブライブ！サンシャイン!!×西武鉄道・伊豆箱根鉄道 Aqours９周年記念乗車券,"「ラブライブ！サンシャイン!!×西武鉄道・伊豆箱根鉄道 / Aqours９周年記念乗車券 || 関連情報 | 西武鉄道 伊豆箱根鉄道 || 問合わせ | 西武鉄道お客さまセンター TEL:0570-005-712 || フリー区間 | 「ラブライブ！サンシャイン!!×西武鉄道・伊豆箱根鉄道 Aqours９周年記念乗車券 / || 制限事項 | 伊豆長岡－修善寺：往復 / 伊豆長岡―三島 ：往復 / 伊豆長岡駅 普通入場券 付 / || ねだん | 大人：4,500円／小人：---円 || 有効期間 | １日間×3枚 || 発売期間 | 2025年6月14日～2025年7月27日 / || 利用期間 | 2025年6月14日～2025年12月31日 / || 発売箇所 | 発売期間発売箇所発売枚数 2025年6月14日 / ～2025年6月20日西武新宿1,000セット 2025年6月21日西武球場前1,500セット 2025年6月22日西武球場前500セット 2025年6月23日 / ～2025年7月27日西武新宿残数 2025年6月14日 / ～2025年7月27日三島,伊豆長岡,修善寺900セット
限制事项: 伊豆長岡－修善寺：往復 / 伊豆長岡―三島 ：往復 / 伊豆長岡駅 普通入場券 付 /
相关信息: 西武鉄道 伊豆箱根鉄道
咨询: 西武鉄道お客さまセンター TEL:0570-005-712","大人：4,500円／小人：---円",,,,,,,,,,１日間×3枚,2025年6月14日～2025年7月27日 /,,2025年6月14日～2025年12月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/seibu94.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/seibu112.htm | https://www.izuhakone.co.jp/sunzudaiyu/sunzudaiyu-info/p010576.html | https://www.seiburailway.jp/file.jsp?id=24886,"発売期間発売箇所発売枚数 2025年6月14日 / ～2025年6月20日西武新宿1,000セット 2025年6月21日西武球場前1,500セット 2025年6月22日西武球場前500セット 2025年6月23日 / ～2025年7月27日西武新宿残数 2025年6月14日 / ～2025年7月27日三島,伊豆長岡,修善寺900セット",,,,
23,tokai_23,いずっぱこ夏休みお出かけキッズパス (小学生限定),"いずっぱこ / 夏休みお出かけキッズパス || 関連情報 | 伊豆箱根鉄道 || 問合わせ | 伊豆箱根鉄道鉄道部運輸課 TEL:055-977-1207 || フリー区間 | いずっぱこ夏休みお出かけキッズパス / || 制限事項 || ねだん | 大人：----円 小人：1,280円 || 有効期間 | 利用期間中の毎日 || 発売期間 | 2019年7月20日～2019年8月31日 || 利用期間 | 2019年7月20日～2019年8月31日 || 発売箇所 | 駿豆線各駅(原木,牧之郷を除く)
相关信息: 伊豆箱根鉄道
咨询: 伊豆箱根鉄道鉄道部運輸課 TEL:055-977-1207","大人：----円 小人：1,280円",,,,,,,,,,利用期間中の毎日,2019年7月20日～2019年8月31日,,2019年7月20日～2019年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/sunzu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/sunzu92.htm | http://www.izuhakone.co.jp/railway/info/12591/index.html/,"駿豆線各駅(原木,牧之郷を除く)",,,,
24,tokai_24,富士急特急フリーきっぷ,"富士急特急フリーきっぷ || 関連情報 | 富士急行 ジョルダンモバイルチケット || 問合わせ | 富士急行 TEL:0555-22-7100 || フリー区間 | / 富士急特急フリーきっぷ / || 制限事項 | 「富士山ビュー特急」、「フジサン特急」自由席利用可 || ねだん | 大人：3,000円／小人：1,500円 / 大人：2,400円／小人：1,200円 (2026年1月24日～3月13日/ジョルダンモバイルチケットのみ) / || 有効期間 | ２日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 大月,都留文科大学前,富士山,富士急ハイランド,河口湖 / ジョルダンモバイルチケット
限制事项: 「富士山ビュー特急」、「フジサン特急」自由席利用可
相关信息: 富士急行 ジョルダンモバイルチケット
咨询: 富士急行 TEL:0555-22-7100","大人：3,000円／小人：1,500円 / 大人：2,400円／小人：1,200円 (2026年1月24日～3月13日/ジョルダンモバイルチケットのみ) /",,,,,,,,,,２日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/fujikyu91.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fujikyu02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fujikyu91.htm | http://www.fujikyu-railway.jp/ticket/ticket16.php | https://ticket.jorudan.co.jp/fujikyu-railway/exp-2d/ja/,"大月,都留文科大学前,富士山,富士急ハイランド,河口湖 / ジョルダンモバイルチケット",,,,
