sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
39,kyusyu_39,かごんまーべラスフリーきっぷ,"かごんまーべラスフリーきっぷ || 関連情報 | ＪＲ九州 ソラシドエア || 問合わせ | ＪＲ九州 || フリー区間 | かごんまーべラスフリーきっぷ || 利用可能設備 | 山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××▲○－－×××▲○▲○××××× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / ※指定席は６回まで || 制限事項 || ねだん | 有効期間一般Solaseed Airカード 大人小人大人小人 2日間3,500円1,500円3,150円1,350円 || 有効期間 | ２日間 || 発売期間 | 2026年4月1日～2026年6月27日 || 利用期間 | 2026年4月1日～2026年6月28日 || 発売箇所 | ソラシドエア便：羽田発 → 鹿児島到着便 / 引換駅：鹿児島中央,隼人,国分,指宿
相关信息: ＪＲ九州 ソラシドエア
咨询: ＪＲ九州","有効期間一般Solaseed Airカード 大人小人大人小人 2日間3,500円1,500円3,150円1,350円",,,,,,,,,,２日間,2026年4月1日～2026年6月27日,,2026年4月1日～2026年6月28日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu132.gif,,山陽新幹線九州新幹線西九州新幹線特急･急行快速･普通ななつ星in九州或る列車かんぱち・いちろく36ぷらす3BRTひこぼしライン みずほグリーン普通車指定普通車自由普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由指定自由 ×××▲○－－×××▲○▲○××××× ○：乗車可 ●：制限あり ▲：乗車券のみ有効 / ×：乗車不可 －：設定なし / ※指定席は６回まで,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/solaseed06.htm | https://www.solaseedair.jp/jrkyushu-freeticket/,"ソラシドエア便：羽田発 → 鹿児島到着便 / 引換駅：鹿児島中央,隼人,国分,指宿",,,,
40,kyusyu_40,FUKUOKA 1DAY PASS,"FUKUOKA 1DAY PASS || 関連情報 | 西日本鉄道 || 問合わせ | 西日本鉄道お客さまセンター TEL:0570-00-1010 || フリー区間 | FUKUOKA 1DAY PASS || 制限事項 | 高速バス,特急バス,コミュニティバスは乗車不可。 || ねだん | 大人：2,980円／小人：1,490円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | 西鉄福岡(天神),薬院,大橋,春日原,下大利,二日市,朝倉街道,筑紫,三国が丘,西鉄小郡,宮の陣,西鉄久留米,花畑,大善寺,西鉄柳川 / 天神定期券発売所,西鉄天神バスセンター,博多バスターミナル,福岡空港バスターミナル,天神駅観光案内所,バス営業所 /
限制事项: 高速バス,特急バス,コミュニティバスは乗車不可。
相关信息: 西日本鉄道
咨询: 西日本鉄道お客さまセンター TEL:0570-00-1010","大人：2,980円／小人：1,490円",,,,,,,,,,１日,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nishitetu81.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nishitetu81.htm | http://www.ensen24.jp/kippu/32/,"西鉄福岡(天神),薬院,大橋,春日原,下大利,二日市,朝倉街道,筑紫,三国が丘,西鉄小郡,宮の陣,西鉄久留米,花畑,大善寺,西鉄柳川 / 天神定期券発売所,西鉄天神バスセンター,博多バスターミナル,福岡空港バスターミナル,天神駅観光案内所,バス営業所 /",,,,
41,kyusyu_41,福岡(天神)⇔太宰府1日フリー乗車券,"福岡(天神)⇔太宰府 / 1日フリー乗車券 || 関連情報 | my route || 問合わせ | 西日本鉄道お客さまセンター TEL:0570-00-1010 || フリー区間 | 福岡(天神)⇔太宰府1日フリー乗車券 || 制限事項 || ねだん | 大人：820円／小人：420円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | my route Pass Case
相关信息: my route
咨询: 西日本鉄道お客さまセンター TEL:0570-00-1010",大人：820円／小人：420円,,,,,,,,,,１日,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nishitetu21.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nishitetu21.htm | https://top.myroute.fun/ticket/fukuoka#dazaifucity | https://www.smbc-card.com/camp/passcase/index.html,my route Pass Case,,,,
42,kyusyu_42,田主丸っと もぎもぎきっぷ,"田主丸っと もぎもぎきっぷ || 関連情報 | 福岡MaaS || 問合わせ | 西日本鉄道お客さまセンター TEL:0570-00-1010 || フリー区間 | 田主丸っと もぎもぎきっぷ || 制限事項 | 高速バス,特急バス,コミュニティバスは乗車不可。 || ねだん | 大人：2,800円／小人：1,400円 || 有効期間 | １日 || 発売期間 | 2024年9月1日～2024年11月3日 || 利用期間 | 2024年9月1日～2024年11月3日 || 発売箇所 | my route
限制事项: 高速バス,特急バス,コミュニティバスは乗車不可。
相关信息: 福岡MaaS
咨询: 西日本鉄道お客さまセンター TEL:0570-00-1010","大人：2,800円／小人：1,400円",,,,,,,,,,１日,2024年9月1日～2024年11月3日,,2024年9月1日～2024年11月3日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nishitetu84.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nishitetu84.htm | https://fukuoka-maas.jp/experimental/tanushimaru/ | https://web.myroute.fun/appLinks/ticket_detail?cd=9100798,my route,,,,
43,kyusyu_43,１日乗車券,"１日乗車券 || 関連情報 | 北九州高速鉄道 RYDE PASS || 問合わせ | 北九州高速鉄道・企画課 TEL:093-961-0103 || フリー区間 | １日乗車券 || 制限事項 || ねだん | 大人：800円／小人：400円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅券売機,RYDE PASS
相关信息: 北九州高速鉄道 RYDE PASS
咨询: 北九州高速鉄道・企画課 TEL:093-961-0103",大人：800円／小人：400円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kitamono01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kitamono.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kitamono01.htm | https://pass.ryde-go.com/products/GQV304YSJQ89 | https://www.kitakyushu-monorail.co.jp/fare/special-ticket.php,"各駅券売機,RYDE PASS",,,,
44,kyusyu_44,開業40周年記念乗車券,"開業40周年記念乗車券 || 関連情報 | 北九州高速鉄道 || 問合わせ | 北九州高速鉄道・企画課 TEL:093-961-0103 || フリー区間 | 開業40周年記念乗車券 || 制限事項 || ねだん | 大人：1,000円 1日乗車券2枚セット || 有効期間 | 1日間×2枚 || 発売期間 | 2025年1月9日～2026年1月8日 || 利用期間 | 2025年1月9日～2026年1月8日 || 発売箇所 | モノレール小倉駅東口
相关信息: 北九州高速鉄道
咨询: 北九州高速鉄道・企画課 TEL:093-961-0103","大人：1,000円 1日乗車券2枚セット",,,,,,,,,,1日間×2枚,2025年1月9日～2026年1月8日,,2025年1月9日～2026年1月8日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kitamono.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kitamono93.htm | https://www2.kitakyushu-monorail.co.jp/news/detail.php?id=602,モノレール小倉駅東口,,,,
45,kyusyu_45,北九州周遊パス～タッチKyushu～,"北九州周遊パス～タッチKyushu～ || 関連情報 | 九州観光機構 皿倉登山鉄道 || 問合わせ | ＪＲ九州 || フリー区間 | 北九州周遊パス～タッチKyushu～ || 利用可能設備 | 山陽新幹線九州新幹線 / 西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××××××××▲▲○ ○：乗車可 ▲：料金券必要 ×：乗車不可 / || 制限事項 | タッチ決済対応のクレジットカード要 || ねだん | １日間 大人：2,000円 小人：2,000円 / ２日間 大人：3,000円 小人：3,000円 / || 有効期間 | １／２日間 || 発売期間 | 1日券 2025年7月23日～2026年3月31日 / 2日券 2025年7月23日～2026年3月30日 || 利用期間 | 2025年7月23日～2027年3月31日 || 発売箇所 | 九州観光機構 Pass Case || 発売枚数 | －
限制事项: タッチ決済対応のクレジットカード要
其他详情: {""発売枚数"": ""－""}
相关信息: 九州観光機構 皿倉登山鉄道
咨询: ＪＲ九州","１日間 大人：2,000円 小人：2,000円 / ２日間 大人：3,000円 小人：3,000円 /",,,,,,,,,,１／２日間,1日券 2025年7月23日～2026年3月31日 / 2日券 2025年7月23日～2026年3月30日,,2025年7月23日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu122.gif,,山陽新幹線九州新幹線 / 西九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××××××××▲▲○ ○：乗車可 ▲：料金券必要 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu122.htm | https://kitakyushu-tourpass.com/ | https://www.sarakurayama-cablecar.co.jp/news/2025-7-23%e3%80%8c%e5%8c%97%e4%b9%9d%e5%b7%9e%e5%91%a8%e9%81%8a%e3%83%91%e3%82%b9%e3%80%8d%e8%b2%a9%e5%a3%b2%e9%96%8b%e5%a7%8b/ | https://www.smbc-card.com/camp/passcase/index.html,九州観光機構 Pass Case,,,,
46,kyusyu_46,へい！ちくてつ１日フリーきっぷ,"へい！ちくてつ１日フリーきっぷ || 関連情報 | 平成筑豊鉄道推進協議会 筑豊電鉄九州MaaS || 問合わせ | 平成筑豊鉄道 TEL:0947-22-1000 || フリー区間 | へい！ちくてつ１日フリーきっぷ || 制限事項 | 土日祝日および年末年始(12月30日～1月3日)はきっぷ一枚で小人1名無料で乗車可 || ねだん | 大人：1,600円／小人：800円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
限制事项: 土日祝日および年末年始(12月30日～1月3日)はきっぷ一枚で小人1名無料で乗車可
相关信息: 平成筑豊鉄道推進協議会 筑豊電鉄九州MaaS
咨询: 平成筑豊鉄道 TEL:0947-22-1000","大人：1,600円／小人：800円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/chikuchiku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/chikuchiku91.htm | http://www.chikutetsu.co.jp/data/topics/389_250131_heichikutetsufree%20.pdf | https://kyushu-maas.jp/ticket/1126 | https://top.myroute.fun/ticket/fukuoka#kitakyushucity | https://www.heichiku.net/d-tickets/heichikutetsu_d/,my route,,,,
47,kyusyu_47,ちくてつ24時間フリーきっぷ,"ちくてつ24時間フリーきっぷ || 関連情報 | 筑豊電気鉄道 九州MaaS || 問合わせ | 筑豊電気鉄道電車営業所 TEL:093-619-3077 || フリー区間 | ちくてつ24時間フリーきっぷ || 制限事項 || ねだん | 大人：920円／小人：460円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
相关信息: 筑豊電気鉄道 九州MaaS
咨询: 筑豊電気鉄道電車営業所 TEL:093-619-3077",大人：920円／小人：460円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/chikutetsu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/chikutetsu01.htm | http://www.chikutetsu.co.jp/data/topics/390_250131_chikutetsufree%20.pdf | https://kyushu-maas.jp/ticket/1123 | https://top.myroute.fun/ticket/fukuoka#hitahiko,my route,,,,
48,kyusyu_48,１日乗車券,"１日乗車券 || 関連情報 | 福岡市交通局 || 問合わせ | 福岡市交通局テレホンセンター TEL:092-734-7800 || フリー区間 | 福岡市交通局フリーエリア || 制限事項 || ねだん | 大人：640円／小人：320円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅券売機
相关信息: 福岡市交通局
咨询: 福岡市交通局テレホンセンター TEL:092-734-7800",大人：640円／小人：320円 /,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/fukuoka.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fukuoka.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fukuoka01.htm | https://subway.city.fukuoka.lg.jp/fare/card/oneday.php,各駅券売機,,,,
49,kyusyu_49,ファミちかきっぷ,"ファミちかきっぷ || 関連情報 | 福岡市交通局 九州MaaS || 問合わせ | 福岡市交通局テレホンセンター TEL:092-734-7800 || フリー区間 | ファミちかきっぷ || 制限事項 | 大人2名と小人(人数制限なし)が同時に利用 || ねだん | 1,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 駅窓口,お客様サービスセンター / my route
限制事项: 大人2名と小人(人数制限なし)が同時に利用
相关信息: 福岡市交通局 九州MaaS
咨询: 福岡市交通局テレホンセンター TEL:092-734-7800","1,000円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fukuoka.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fukuoka15.htm | https://kyushu-maas.jp/ticket/1379 | https://subway.city.fukuoka.lg.jp/fare/card/fami.php | https://top.myroute.fun/ticket/fukuoka#fukuokacity,"駅窓口,お客様サービスセンター / my route",,,,
50,kyusyu_50,ファミリーペア券,"ファミリーペア券 || 関連情報 | 福岡市交通局 || 問合わせ | 福岡市交通局テレホンセンター TEL:092-734-7800 || フリー区間 | ファミリーペア券 || 制限事項 | 大人1名と小人1名が同時に利用 || ねだん | 800円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 駅窓口,お客様サービスセンター / my route
限制事项: 大人1名と小人1名が同時に利用
相关信息: 福岡市交通局
咨询: 福岡市交通局テレホンセンター TEL:092-734-7800",800円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fukuoka.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fukuoka16.htm | https://subway.city.fukuoka.lg.jp/fare/famipair/ | https://top.myroute.fun/ticket/fukuoka#fukuokacity | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fukuoka01.htm | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fukuoka94.htm,"駅窓口,お客様サービスセンター / my route",,,,
51,kyusyu_51,小学生100円パス,"小学生100円パス || 関連情報 | 福岡市交通局 || 問合わせ | 福岡市交通局テレホンセンター TEL 092-734-7800 || フリー区間 | 小学生100円パス || 制限事項 | 小学生限定 || ねだん | 小人：100円 || 有効期間 | １日 || 発売期間 | 土日 / 春休み：2025年3月25日～2024年4月6日 / 夏休み：2025年7月19日～2025年8月26日 / 冬休み：2025年12月24日～2026年1月6日 / || 利用期間 | 土日 / 春休み：2025年3月25日～2024年4月6日 / 夏休み：2025年7月19日～2025年8月26日 / 冬休み：2025年12月24日～2026年1月6日 / || 発売箇所 | 地下鉄駅券売機
限制事项: 小学生限定
相关信息: 福岡市交通局
咨询: 福岡市交通局テレホンセンター TEL 092-734-7800",小人：100円,,,,,,,,,,１日,土日 / 春休み：2025年3月25日～2024年4月6日 / 夏休み：2025年7月19日～2025年8月26日 / 冬休み：2025年12月24日～2026年1月6日 /,,土日 / 春休み：2025年3月25日～2024年4月6日 / 夏休み：2025年7月19日～2025年8月26日 / 冬休み：2025年12月24日～2026年1月6日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fukuoka.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fukuoka94.htm | https://subway.city.fukuoka.lg.jp/fare/kidsticket/,地下鉄駅券売機,,,,
52,kyusyu_52,ちくまるキップ,"ちくまるキップ || 関連情報 | 平成筑豊鉄道推進協議会 || 問合わせ | 平成筑豊鉄道 TEL:0947-22-1000 || フリー区間 | ちくまるキップ || 制限事項 || ねだん | 大人：1,500円／小人：800円 / 「ＳＵＮＱパス」提示の場合、大人：500円／小人：250円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 駅窓口・列車内 / 中泉駅（おしゃれステーションフジタ）
相关信息: 平成筑豊鉄道推進協議会
咨询: 平成筑豊鉄道 TEL:0947-22-1000","大人：1,500円／小人：800円 / 「ＳＵＮＱパス」提示の場合、大人：500円／小人：250円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/heitiku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tikuho02.htm | http://www.heichiku.net/d-tickets/1dayfree/ | https://www.sunqpass.jp/,駅窓口・列車内 / 中泉駅（おしゃれステーションフジタ）,,,,
53,kyusyu_53,へい！ちくてつ１日フリーきっぷ,"へい！ちくてつ１日フリーきっぷ || 関連情報 | 平成筑豊鉄道推進協議会 筑豊電鉄九州MaaS || 問合わせ | 平成筑豊鉄道 TEL:0947-22-1000 || フリー区間 | へい！ちくてつ１日フリーきっぷ || 制限事項 | 土日祝日および年末年始(12月30日～1月3日)はきっぷ一枚で小人1名無料で乗車可 || ねだん | 大人：1,600円／小人：800円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
限制事项: 土日祝日および年末年始(12月30日～1月3日)はきっぷ一枚で小人1名無料で乗車可
相关信息: 平成筑豊鉄道推進協議会 筑豊電鉄九州MaaS
咨询: 平成筑豊鉄道 TEL:0947-22-1000","大人：1,600円／小人：800円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/chikuchiku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/chikuchiku91.htm | http://www.chikutetsu.co.jp/data/topics/389_250131_heichikutetsufree%20.pdf | https://kyushu-maas.jp/ticket/1126 | https://top.myroute.fun/ticket/fukuoka#kitakyushucity | https://www.heichiku.net/d-tickets/heichikutetsu_d/,my route,,,,
54,kyusyu_54,(門司港レトロライン)１日フリーきっぷ,"１日フリーきっぷ || 関連情報 | 門司港レトロ観光列車潮風号 || 問合わせ | 平成筑豊鉄道 TEL:0947-22-1000 || フリー区間 | １日フリーきっぷ || 制限事項 || ねだん | 大人：1,000円／小人：500円 || 有効期間 | １日 || 発売期間 | 2026年4月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日の土・日・祝日 / (1月1日,1月3日～1月4日は運休) / 4月29日～5月10日,8月8日～8月16日は毎日運行 || 発売箇所 | 九州鉄道記念館駅,関門海峡めかり駅,潮風号車内
相关信息: 門司港レトロ観光列車潮風号
咨询: 平成筑豊鉄道 TEL:0947-22-1000","大人：1,000円／小人：500円",,,,,,,,,,１日,2026年4月1日～2027年3月31日,,"2026年4月1日～2027年3月31日の土・日・祝日 / (1月1日,1月3日～1月4日は運休) / 4月29日～5月10日,8月8日～8月16日は毎日運行",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/mojiko.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/mojiko.htm | https://www.retro-line.net/value_tickets/1day-pass/,"九州鉄道記念館駅,関門海峡めかり駅,潮風号車内",,,,
55,kyusyu_55,北九州銀行レトロライン「潮風号」きっぷ /,"北九州銀行レトロライン「潮風号」きっぷ || 関連情報 | 門司港レトロ観光列車潮風号 || 問合わせ | 平成筑豊鉄道 TEL:0947-22-1000 || フリー区間 | 北九州銀行レトロライン「潮風号」きっぷ || 制限事項 | 山口フィナンシャルグループのキャッシュカード・通帳・店頭に設置したチラシ,九州鉄道記念館,出光美術館の入館チケット,ぐるリッチ,北九州ウェルカムブック,ＪＲ九州レールパス（全九州版・北部九州版・福岡ワイド版）,ＳＵＮＱパス（全九州版・北部九州版）,井筒屋ウィズカード / のいずれかを購入時に窓口ご提示した場合に発売 || ねだん | 大人：500円／小人：250円 || 有効期間 | １日 || 発売期間 | 2025年4月1日～2026年3月31日 || 利用期間 | 2025年4月1日～2026年3月31日の土・日・祝日 / (1月1日,1月3日～1月4日は運休) / 4月26日～5月6日,8月9日～8月17日は毎日運行 || 発売箇所 | 九州鉄道記念館駅,関門海峡めかり駅,潮風号車内
限制事项: 山口フィナンシャルグループのキャッシュカード・通帳・店頭に設置したチラシ,九州鉄道記念館,出光美術館の入館チケット,ぐるリッチ,北九州ウェルカムブック,ＪＲ九州レールパス（全九州版・北部九州版・福岡ワイド版）,ＳＵＮＱパス（全九州版・北部九州版）,井筒屋ウィズカード / のいずれかを購入時に窓口ご提示した場合に発売
相关信息: 門司港レトロ観光列車潮風号
咨询: 平成筑豊鉄道 TEL:0947-22-1000",大人：500円／小人：250円,,,,,,,,,,１日,2025年4月1日～2026年3月31日,,"2025年4月1日～2026年3月31日の土・日・祝日 / (1月1日,1月3日～1月4日は運休) / 4月26日～5月6日,8月9日～8月17日は毎日運行",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/mojiko.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/mojiko02.htm | https://www.retro-line.net/value_tickets/shiokaze_ticket/,"九州鉄道記念館駅,関門海峡めかり駅,潮風号車内",,,,
56,kyusyu_56,へいちくフェスタ乗り放題きっぷ,"へいちくフェスタ乗り放題きっぷ || 関連情報 | 平成筑豊鉄道 || 問合わせ | 平成筑豊鉄道 TEL:0947-22-1000 || フリー区間 | へいちくフェスタ乗り放題きっぷ || 制限事項 || ねだん | 大人：1,000円 || 有効期間 | 2日間 || 発売期間 | 平成27年10月3日～平成27年10月25日 || 利用期間 | 平成27年10月24日～平成27年10月25日 || 発売箇所 | 金田
相关信息: 平成筑豊鉄道
咨询: 平成筑豊鉄道 TEL:0947-22-1000","大人：1,000円",,,,,,,,,,2日間,平成27年10月3日～平成27年10月25日,,平成27年10月24日～平成27年10月25日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/heitiku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tikuho93.htm | http://www.heichiku.net/wp-content/uploads/2015/09/festa2015-kippu.pdf,金田,,,,
57,kyusyu_57,甘鉄一日フリー乗車券,"甘鉄一日フリー乗車券 || 関連情報 | 甘木鉄道 || 問合わせ | 甘木鉄道 TEL:0946-23-1111 || フリー区間 | 甘木鉄道 || 制限事項 || ねだん | 大人：860円／小人：430円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 甘木駅,小郡販売所
相关信息: 甘木鉄道
咨询: 甘木鉄道 TEL:0946-23-1111",大人：860円／小人：430円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/amagi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/amatetu01.htm | http://www.amatetsu.jp/fare/index.html,"甘木駅,小郡販売所",,,,
58,kyusyu_58,松浦鉄道１日乗車券,"松浦鉄道１日乗車券 || 関連情報 | 松浦鉄道 ジョルダンモバイルチケット my route || 問合わせ | 松浦鉄道営業部駅務課 TEL:0956-25-2229 || フリー区間 | 松浦鉄道１日乗車券 || 制限事項 || ねだん | 大人：2,500円／小人：500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保 / 車内 / ジョルダンモバイルチケット my route
相关信息: 松浦鉄道 ジョルダンモバイルチケット my route
咨询: 松浦鉄道営業部駅務課 TEL:0956-25-2229","大人：2,500円／小人：500円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/matusura01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/matuura.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matuura.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuura01.htm | https://matutetu.com/pages/744/ | https://ticket.jorudan.co.jp/matsutetsu/1d/ja/ | https://top.myroute.fun/ticket/nagasaki#kujukuislands | https://www.myroute.fun/,"有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保 / 車内 / ジョルダンモバイルチケット my route",,,,
59,kyusyu_59,西肥バス・させぼバス・松浦鉄道 1 日乗車券,"西肥バス・させぼバス・松浦鉄道 1 日乗車券 || 関連情報 | 松浦鉄道 させぼバス 西肥バス || 問合わせ | 松浦鉄道 TEL:0956-25-3900 || フリー区間 | 西肥バス・させぼバス・松浦鉄道 1 日乗車券 || 制限事項 || ねだん | 大人：4,000円／小人：2,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
相关信息: 松浦鉄道 させぼバス 西肥バス
咨询: 松浦鉄道 TEL:0956-25-3900","大人：4,000円／小人：2,000円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matsuura04.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuura04.htm | https://matutetu.com/files/libs/5202/202410281037368164.pdf | https://top.myroute.fun/ticket/nagasaki | https://www.bus.saihigroup.co.jp/cms/wp-content/uploads/2024/07/%E8%A5%BF%E8%82%A5%E3%83%90%E3%82%B9%E3%83%BB%E3%81%95%E3%81%9B%E3%81%BC%E3%83%90%E3%82%B9%E3%83%BB%E6%9D%BE%E6%B5%A6%E9%89%84%E9%81%931%E6%97%A5%E4%B9%97%E8%BB%8A%E5%88%B8%E7%99%BA%E5%A3%B2%E9%96%8B%E5%A7%8B.pdf,my route,,,,
60,kyusyu_60,シルバー会員専用１日乗車券,"シルバー会員専用１日乗車券 || 関連情報 | 松浦鉄道 || 問合わせ | 松浦鉄道 TEL:0956-25-3900 || フリー区間 | シルバー会員専用１日乗車券 || 制限事項 | 松浦鉄道シルバークラブ(入会金1,000円,更新料500円、満65歳以上の男女)への入会が必須。 || ねだん | 大人：1,500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保
限制事项: 松浦鉄道シルバークラブ(入会金1,000円,更新料500円、満65歳以上の男女)への入会が必須。
相关信息: 松浦鉄道
咨询: 松浦鉄道 TEL:0956-25-3900","大人：1,500円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/matuura.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/matuura03.htm | https://matutetu.com/pages/745/,"有田,伊万里,松浦,たびら平戸口,佐々,佐世保中央,佐世保",,,,
