sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
162,kanto_162,『銀魂』春のぶらり旅～どうせ暇だろ、コノヤロー。～×京王電鉄 京王線・井の頭線一日乗車券,"『銀魂』春のぶらり旅～どうせ暇だろ、コノヤロー。～×京王電鉄 / 京王線・井の頭線一日乗車券 || 関連情報 | 京王電鉄 || 問合わせ | 京王お客さまセンター TEL:03-3325-6644 || フリー区間 | / 『銀魂』春のぶらり旅～どうせ暇だろ、コノヤロー。～×京王電鉄<br>京王線・井の頭線一日乗車券 / || 制限事項 || ねだん | 大人：1,500円 || 有効期間 | １日 || 発売期間 | 2026年2月28日～2026年8月31日 || 利用期間 | 2026年2月28日～2026年8月31日 || 発売箇所 | 新宿,調布,高幡不動,高尾,渋谷
相关信息: 京王電鉄
咨询: 京王お客さまセンター TEL:03-3325-6644","大人：1,500円",,,,,,,,,,１日,2026年2月28日～2026年8月31日,,2026年2月28日～2026年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/keio.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/keio105.htm | https://www.keio.co.jp/news/update/news_release/news_release2025/pdf/nr20260206_gintama.pdf,"新宿,調布,高幡不動,高尾,渋谷",,,,
163,kanto_163,1000系営業運転開始30周年記念乗車券,"1000系営業運転開始30周年 / 記念乗車券 || 関連情報 | 京王電鉄 || 問合わせ | 京王お客さまセンター TEL:03-3325-6644 || フリー区間 | / 1000系営業運転開始30周年記念乗車券 / || 制限事項 || ねだん | 大人：1,000円 || 有効期間 | １日 || 発売期間 | 2026年3月9日～2026年6月30日 || 利用期間 | 2026年3月9日～2026年6月30日 || 発売箇所 | 渋谷,下北沢,明大前,吉祥寺
相关信息: 京王電鉄
咨询: 京王お客さまセンター TEL:03-3325-6644","大人：1,000円",,,,,,,,,,１日,2026年3月9日～2026年6月30日,,2026年3月9日～2026年6月30日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/keio03.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/keio106.htm | https://www.keio.co.jp/news/update/news_release/news_release2025/pdf/nr20260206_gintama.pdf,"渋谷,下北沢,明大前,吉祥寺",,,,
164,kanto_164,銀河特急 ミルキー☆サブウェイ×京王電鉄 京王線・井の頭線一日乗車券,"銀河特急 ミルキー☆サブウェイ×京王電鉄 京王線・井の頭線一日乗車券 || 関連情報 | 京王電鉄 || 問合わせ | 京王お客さまセンター TEL:03-3325-6644 || フリー区間 | / 銀河特急 ミルキー☆サブウェイ×京王電鉄 京王線・井の頭線一日乗車券 / || 制限事項 || ねだん | 大人：1,500円 || 有効期間 | １日 || 発売期間 | 2026年5月1日～2026年8月31日 || 利用期間 | 2026年5月1日～2026年8月31日 || 発売箇所 | 新宿,桜上水,府中,渋谷,吉祥寺
相关信息: 京王電鉄
咨询: 京王お客さまセンター TEL:03-3325-6644","大人：1,500円",,,,,,,,,,１日,2026年5月1日～2026年8月31日,,2026年5月1日～2026年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/keio.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/keio107.htm | https://www.keio.co.jp/news/update/news_release/news_release2026/pdf/nr20260413_milkygalacticuniverse.pdf,"新宿,桜上水,府中,渋谷,吉祥寺",,,,
165,kanto_165,ゆりかもめ24時間券 【PASMO】,"ゆりかもめ24時間券 || 関連情報 | ゆりかもめ || 問合わせ | ゆりかもめ 営業課 03-3529-7782 || フリー区間 || 制限事項 | PASMO専用 || ねだん | 大人：900円 小人：450円 || 有効期間 | 購入した時間から24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅の自動券売機
限制事项: PASMO専用
相关信息: ゆりかもめ
咨询: ゆりかもめ 営業課 03-3529-7782",大人：900円 小人：450円,,,,,,,,,,購入した時間から24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikamome.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikamome03.htm | https://www.yurikamome.co.jp/ticket/coupon.html?type=24hour,各駅の自動券売機,,,,
166,kanto_166,【ゆりかもめEnjoy Pass】ゆりかもめ一日乗車券,"【ゆりかもめEnjoy Pass】 / ゆりかもめ一日乗車券 || 関連情報 | ゆりかもめ ジョルダンモバイルチケット || 問合わせ | ゆりかもめ 営業課 03-3529-7782 || フリー区間 | 【ゆりかもめEnjoy Pass】ゆりかもめ一日乗車券 || 制限事項 || ねだん | 大人：820円 小人：410円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 購入日より90日以内 || 発売箇所 | ゆりかもめEnjoy Pass ジョルダンモバイルチケット || 発売枚数
相关信息: ゆりかもめ ジョルダンモバイルチケット
咨询: ゆりかもめ 営業課 03-3529-7782",大人：820円 小人：410円,,,,,,,,,,１日,発売中,,購入日より90日以内,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikamome.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikamome11.htm | https://ars-yurikamome.triplabo.jp/activity/ja/LINKTIVITY-XUW91 | https://ticket.jorudan.co.jp/yurikamome/ja/ | https://www.yurikamome.co.jp/ticket/digital-ticket.html,ゆりかもめEnjoy Pass ジョルダンモバイルチケット,,,,
167,kanto_167,【ゆりかもめEnjoy Pass】ゆりかもめ24時間券,"【ゆりかもめEnjoy Pass】 / ゆりかもめ24時間券 || 関連情報 | ゆりかもめ ジョルダンモバイルチケット || 問合わせ | ゆりかもめ 営業課 03-3529-7782 || フリー区間 | 【ゆりかもめEnjoy Pass】ゆりかもめ24時間券 || 制限事項 || ねだん | 大人：820円 小人：410円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 購入日より90日以内で、利用開始後24時間 || 発売箇所 | ゆりかもめEnjoy Pass ジョルダンモバイルチケット || 発売枚数 | －
其他详情: {""発売枚数"": ""－""}
相关信息: ゆりかもめ ジョルダンモバイルチケット
咨询: ゆりかもめ 営業課 03-3529-7782",大人：820円 小人：410円,,,,,,,,,,１日,発売中,,購入日より90日以内で、利用開始後24時間,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikamome.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikamome12.htm | https://ars-yurikamome.triplabo.jp/activity/ja/LINKTIVITY-ONT57 | https://ticket.jorudan.co.jp/yurikamome/ja/ | https://www.yurikamome.co.jp/ticket/digital-ticket.html,ゆりかもめEnjoy Pass ジョルダンモバイルチケット,,,,
168,kanto_168,【ゆりかもめEnjoy Pass】ゆりかもめ一日乗車券＋Tokyo Subway Ticket（24時間券）,"【ゆりかもめEnjoy Pass】 / ゆりかもめ一日乗車券＋Tokyo Subway Ticket（24時間券） || 関連情報 | ゆりかもめ || 問合わせ | ゆりかもめ 営業課 03-3529-7782 || フリー区間 | 【ゆりかもめEnjoy Pass】ゆりかもめ一日乗車券＋Tokyo Subway Ticket（24時間券） || 制限事項 || ねだん | 大人：1,620円 小人：810円 || 有効期間 | 1日間 || 発売期間 | 発売中 || 利用期間 | ゆりかもめ一日乗車券：購入日より90日以内 / Tokyo Subway Ticket：購入日から12ヶ月以内 || 発売箇所 | ゆりかもめEnjoy Pass || 発売枚数 | ---
其他详情: {""発売枚数"": ""---""}
相关信息: ゆりかもめ
咨询: ゆりかもめ 営業課 03-3529-7782","大人：1,620円 小人：810円",,,,,,,,,,1日間,発売中,,ゆりかもめ一日乗車券：購入日より90日以内 / Tokyo Subway Ticket：購入日から12ヶ月以内,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikamome13.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikamome13.htm | https://ars-yurikamome.triplabo.jp/activity/ja/LINKTIVITY-BV7EZ | https://ars-yurikamome.triplabo.jp/home,ゆりかもめEnjoy Pass,,,,
169,kanto_169,コミックマーケット版【ゆりかもめEnjoy Pass】ゆりかもめ一日乗車券,"コミックマーケット版 / 【ゆりかもめEnjoy Pass】 / ゆりかもめ一日乗車券 || 関連情報 | ゆりかもめ || 問合わせ | ゆりかもめ 営業課 03-3529-7782 || フリー区間 | コミックマーケット版【ゆりかもめEnjoy Pass】ゆりかもめ一日乗車券 || 制限事項 || ねだん | 大人：820円 小人：410円 || 有効期間 | １日 || 発売期間 | 2025年8月7日～ || 利用期間 | 購入日より90日以内 || 発売箇所 | ゆりかもめEnjoy Pass || 発売枚数 | 不明
其他详情: {""発売枚数"": ""不明""}
相关信息: ゆりかもめ
咨询: ゆりかもめ 営業課 03-3529-7782",大人：820円 小人：410円,,,,,,,,,,１日,2025年8月7日～,,購入日より90日以内,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikamome.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikamome95.htm | https://ars-yurikamome.triplabo.jp/activity/ja/LINKTIVITY-SULAA | https://www.yurikamome.co.jp/company/news/20250807_3624.html,ゆりかもめEnjoy Pass,,,,
170,kanto_170,30周年記念 QR一日乗車券,"30周年記念 QR一日乗車券 || 関連情報 | ゆりかもめ || 問合わせ | ゆりかもめ 営業課 03-3529-7782 || フリー区間 | 30周年記念 QR一日乗車券 || 制限事項 || ねだん | 大人：30円 小人：30円 || 有効期間 | １日 || 発売期間 | 2025年11月15日～2025年11月21日 || 利用期間 | 2025年11月22日～2025年11月24日 || 発売箇所 | ゆりかもめEnjoy Pass RYDE PASS || 発売枚数
相关信息: ゆりかもめ
咨询: ゆりかもめ 営業課 03-3529-7782",大人：30円 小人：30円,,,,,,,,,,１日,2025年11月15日～2025年11月21日,,2025年11月22日～2025年11月24日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikamome.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikamome96.htm | https://ars-yurikamome.triplabo.jp/home | https://pass.ryde-go.com/products#tokyo | https://www.yurikamome.co.jp/company/news/2bfb8e269829e0b91f73b0fd289149e0.pdf,ゆりかもめEnjoy Pass RYDE PASS,,,,
171,kanto_171,りんかい線１日乗車券,"りんかい線１日乗車券 || 関連情報 | 東京臨海高速鉄道 || 問合わせ | 東京臨海高速鉄道本社営業課 TEL:03-3527-7134 || フリー区間 | / りんかい線１日乗車券 / || 制限事項 || ねだん | 大人：730円／小人：370円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | りんかい線各駅(大崎駅を除く)
相关信息: 東京臨海高速鉄道
咨询: 東京臨海高速鉄道本社営業課 TEL:03-3527-7134",大人：730円／小人：370円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/rinkai.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/rinkai.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/rinkai01.htm | https://www.twr.co.jp/route/tabid/126/Default.aspx,りんかい線各駅(大崎駅を除く),,,,
172,kanto_172,コミックマーケット107 記念1日乗車券,"コミックマーケット107 / 記念１日乗車券 || 関連情報 | 東京臨海高速鉄道 / || 問合わせ | 東京臨海高速鉄道本社営業課 TEL:03-3527-7134 || フリー区間 | / コミックマーケット 記念１日乗車券 / || 制限事項 || ねだん | 大人：730円 || 有効期間 | １日 || 発売期間 | 107：2025年12月17日～2026年3月31日 / 106：2025年8月1日～2025年12月31日 / || 利用期間 | 107：2025年12月17日～2026年3月31日 / 106：2025年8月1日～2025年12月31日 / || 発売箇所 | りんかい線各駅の有人改札口 / りんかい線オフィシャルストア
相关信息: 東京臨海高速鉄道 /
咨询: 東京臨海高速鉄道本社営業課 TEL:03-3527-7134",大人：730円,,,,,,,,,,１日,107：2025年12月17日～2026年3月31日 / 106：2025年8月1日～2025年12月31日 /,,107：2025年12月17日～2026年3月31日 / 106：2025年8月1日～2025年12月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/rinkai91.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/rinkai.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/rinkai91.htm | https://twr.theshop.jp/ | https://www.twr.co.jp/tabid/101/Default.aspx?itemid=1119&dispmid=860,りんかい線各駅の有人改札口 / りんかい線オフィシャルストア,,,,
173,kanto_173,ジブリの立体造型物展 1日乗車券,"ジブリの立体造型物展 / 1日乗車券 || 関連情報 | 東京臨海高速鉄道 / || 問合わせ | 東京臨海高速鉄道本社営業課 TEL:03-3527-7134 || フリー区間 | / ジブリの立体造型物展 1日乗車券 / || 制限事項 || ねだん | 大人：730円 || 有効期間 | １日 || 発売期間 | 2025年5月16日～2025年11月30日 / || 利用期間 | 2025年5月16日～2025年11月30日 / || 発売箇所 | りんかい線各駅の有人改札口 / りんかい線オフィシャルストア
相关信息: 東京臨海高速鉄道 /
咨询: 東京臨海高速鉄道本社営業課 TEL:03-3527-7134",大人：730円,,,,,,,,,,１日,2025年5月16日～2025年11月30日 /,,2025年5月16日～2025年11月30日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/rinkai.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/rinkai92.htm | https://twr.theshop.jp/ | https://www.twr.co.jp/tabid/101/Default.aspx?itemid=1064&dispmid=860,りんかい線各駅の有人改札口 / りんかい線オフィシャルストア,,,,
174,kanto_174,東京モノレール沿線お散歩1dayパス,"東京モノレール沿線お散歩1dayパス || 関連情報 | 東京モノレール || 問合わせ | 東京モノレール： || フリー区間 || 制限事項 || ねだん | 大人：700円 小人：350円 || 有効期間 | １日 || 発売期間 | 利用当日 || 利用期間 | 土休日 / 2021年4月29日～2021年5月5日 / 2021年12月29日～2022年1月3日 || 発売箇所 | 東京モノレール全駅
相关信息: 東京モノレール
咨询: 東京モノレール：",大人：700円 小人：350円,,,,,,,,,,１日,利用当日,,土休日 / 2021年4月29日～2021年5月5日 / 2021年12月29日～2022年1月3日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/monorail01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tokyo_monorail.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/monorail01.htm | http://www.tokyo-monorail.co.jp/tickets/value/ensenosanpo.html,東京モノレール全駅,,,,
175,kanto_175,一日乗車券,"一日乗車券 || 関連情報 | 多摩都市モノレール || 問合わせ | 多摩都市モノレール TEL:042-526-7816 || フリー区間 | / 一日乗車券 / || 制限事項 || ねだん | 大人：890円／小人：450円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 発売当日 || 発売箇所 | 各駅の自動券売機
相关信息: 多摩都市モノレール
咨询: 多摩都市モノレール TEL:042-526-7816",大人：890円／小人：450円,,,,,,,,,,１日,通年,,発売当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tamamo.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tama01.htm | https://www.tama-monorail.co.jp/monorail/ticket/index.html,各駅の自動券売機,,,,
176,kanto_176,多摩モノレールセット券,"多摩モノレールセット券 || 関連情報 | 多摩都市モノレール || 問合わせ | 多摩都市モノレール TEL:042-526-7816 || フリー区間 | / 多摩モノレールセット券 / || 制限事項 | 「ららぽーと立川立飛」は不定期発売 || ねだん | 対象施設大人小人内容 ららぽーと立川立飛1,000円―お買物・お食事券引換券500円分 国営昭和記念公園920円 / (高校生以上)―国営昭和記念公園入園券付き 多摩動物公園1,000円 / (高校生以上)―入園整理券付き || 有効期間 | １日 || 発売期間 | 通年 / 「ららぽーと立川立飛」は不定期発売 || 利用期間 | 発売当日 || 発売箇所 | 各駅の自動券売機
限制事项: 「ららぽーと立川立飛」は不定期発売
相关信息: 多摩都市モノレール
咨询: 多摩都市モノレール TEL:042-526-7816","対象施設大人小人内容 ららぽーと立川立飛1,000円―お買物・お食事券引換券500円分 国営昭和記念公園920円 / (高校生以上)―国営昭和記念公園入園券付き 多摩動物公園1,000円 / (高校生以上)―入園整理券付き",,,,,,,,,,１日,通年 / 「ららぽーと立川立飛」は不定期発売,,発売当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tama02.htm | https://www.tama-monorail.co.jp/monorail/ticket/set/index.html,各駅の自動券売機,,,,
177,kanto_177,たまモノこどもとおとなのワンデーパス,"たまモノこどもとおとなのワンデーパス || 関連情報 | 多摩都市モノレール || 問合わせ | 多摩都市モノレール TEL:042-526-7816 || フリー区間 | / たまモノこどもとおとなのワンデーパス / || 制限事項 | 大人と小人のセット || ねだん | 900円 || 有効期間 | １日 || 発売期間 | 2023年11月18日～2024年1月31日 / 2023年10月28日～2023年10月29日 / 2023年7月15日～2023年9月30日 / || 利用期間 | 2023年11月18日～2024年1月31日 / >2023年10月28日～2023年11月30日 / 2023年7月15日～2023年9月30日 / || 発売箇所 | 多摩センター,高幡不動,立川南,立川北,玉川上水の各駅窓口 / 「たまものグッズオンラインショップ」 / 「はとマルシェ Online」
限制事项: 大人と小人のセット
相关信息: 多摩都市モノレール
咨询: 多摩都市モノレール TEL:042-526-7816",900円,,,,,,,,,,１日,2023年11月18日～2024年1月31日 / 2023年10月28日～2023年10月29日 / 2023年7月15日～2023年9月30日 /,,2023年11月18日～2024年1月31日 / >2023年10月28日～2023年11月30日 / 2023年7月15日～2023年9月30日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tama93.htm | https://hatomarche.com/shop/r/r300505/ | https://www.tama-monorail.co.jp/20231107_pressrelease_onedaypass.pdf | https://www.tama-monorail.co.jp/fan/goods.html,"多摩センター,高幡不動,立川南,立川北,玉川上水の各駅窓口 / 「たまものグッズオンラインショップ」 / 「はとマルシェ Online」",,,,
178,kanto_178,たまモノこどもワンデーパス,"たまモノこどもワンデーパス || 関連情報 | 多摩都市モノレール || 問合わせ | 多摩都市モノレール TEL:042-526-7816 || フリー区間 | / たまモノこどもワンデーパス / || 制限事項 || ねだん | 小人：200円 || 有効期間 | １日 || 発売期間 | 2026年4月25日～2026年5月31日 / 2025年7月19日～2025年9月15日 / || 利用期間 | 2026年4月25日～2026年5月31日 / 2025年7月19日～2025年9月15日 || 発売箇所 | 多摩モノレール全駅の自動券売機
相关信息: 多摩都市モノレール
咨询: 多摩都市モノレール TEL:042-526-7816",小人：200円,,,,,,,,,,１日,2026年4月25日～2026年5月31日 / 2025年7月19日～2025年9月15日 /,,2026年4月25日～2026年5月31日 / 2025年7月19日～2025年9月15日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tama92.htm | https://www.tama-monorail.co.jp/2026/04/post-571.html,多摩モノレール全駅の自動券売機,,,,
179,kanto_179,日本夜景遺産認定記念一日乗車券,"日本夜景遺産認定記念一日乗車券 || 関連情報 | 多摩都市モノレール || 問合わせ | 多摩都市モノレール TEL:042-526-7816 || フリー区間 | / 日本夜景遺産認定記念一日乗車券 / || 制限事項 || ねだん | 大人：890円 || 有効期間 | １日 || 発売期間 | 2023年11月20日～2024年3月31日 || 利用期間 | 2023年11月20日～2024年3月31日 || 発売箇所 | 多摩センター,高幡不動,立川南,立川北,玉川上水の各駅窓口 /
相关信息: 多摩都市モノレール
咨询: 多摩都市モノレール TEL:042-526-7816",大人：890円,,,,,,,,,,１日,2023年11月20日～2024年3月31日,,2023年11月20日～2024年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tama94.htm | https://www.tama-monorail.co.jp/20231013_pressrelease.pdf,"多摩センター,高幡不動,立川南,立川北,玉川上水の各駅窓口 /",,,,
180,kanto_180,平成狸合戦ぽんぽこコラボ1日乗車券,"平成狸合戦ぽんぽこコラボ1日乗車券 || 関連情報 | 多摩都市モノレール || 問合わせ | 多摩都市モノレール TEL:042-526-7816 || フリー区間 | / 平成狸合戦ぽんぽこコラボ1日乗車券 / || 制限事項 || ねだん | 大人：890円 小人：450円 || 有効期間 | １日 || 発売期間 | 2025年10月17日～2025年12月21日 || 利用期間 | 2025年10月17日～2026年1月31日 || 発売箇所 | 多摩センター,高幡不動,立川南,立川北,玉川上水,中央大学・明星大学,立飛の各駅窓口 /
相关信息: 多摩都市モノレール
咨询: 多摩都市モノレール TEL:042-526-7816",大人：890円 小人：450円,,,,,,,,,,１日,2025年10月17日～2025年12月21日,,2025年10月17日～2026年1月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tama.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tama96.htm | https://www.tama-monorail.co.jp/2025/09/collaboration-plan.html,"多摩センター,高幡不動,立川南,立川北,玉川上水,中央大学・明星大学,立飛の各駅窓口 /",,,,
181,kanto_181,地下鉄１日乗車券,"地下鉄１日乗車券 / 地下鉄IC１日乗車券 || 関連情報 | 横浜市交通局 my route || 問合わせ | 横浜市交通局 TEL:045-671-3177(地下鉄) || フリー区間 | 地下鉄１日乗車券 || 制限事項 || ねだん | 大人：740円／小人：370円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機,地下鉄各駅事務室,定期券発売所 / PASMOへの搭載も可 / my route
相关信息: 横浜市交通局 my route
咨询: 横浜市交通局 TEL:045-671-3177(地下鉄)",大人：740円／小人：370円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/yokohama03.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yokohama01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yokohama11.htm | https://www.city.yokohama.lg.jp/kotsu/bus/unchin/ichinichi.html#07D6B | https://www.myroute.fun/ | https://www.myroute.fun/contents/ticket/20220730.html#anchor01,"各駅自動販売機,地下鉄各駅事務室,定期券発売所 / PASMOへの搭載も可 / my route",,,,
182,kanto_182,バス・地下鉄１日乗車券,"バス・地下鉄１日乗車券 || 関連情報 | 横浜市交通局 my route || 問合わせ | 横浜市交通局 TEL:045-671-3177(地下鉄) || フリー区間 | フリーエリア || 制限事項 || ねだん | 大人：830円／小人：420円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機,地下鉄各駅事務室,定期券発売所 / my route
相关信息: 横浜市交通局 my route
咨询: 横浜市交通局 TEL:045-671-3177(地下鉄)",大人：830円／小人：420円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/yokohama02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yokohama02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yokohama12.htm | https://www.city.yokohama.lg.jp/kotsu/bus/unchin/ichinichi.html#3362D | https://www.myroute.fun/ | https://www.myroute.fun/contents/ticket/20220730.html#anchor01,"各駅自動販売機,地下鉄各駅事務室,定期券発売所 / my route",,,,
183,kanto_183,みなとぶらりチケット,"みなとぶらりチケット || 関連情報 | 横浜市交通局 my route(マイルート) || 問合わせ | 横浜市交通局 TEL: 045-671-3161 || フリー区間 | みなとぶらりチケットフリーエリア || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 横浜,高島町,桜木町,関内,伊勢佐木長者町の各駅 / 横浜駅お客様サービスセンター,関内駅定期券発売所、横浜駅東口定期券発売窓口 / 観光案内所(桜木町) / 日本旅行,近畿日本ツーリスト,名鉄観光,HIS(クーポンを発売しチケット発売駅で交換) / 市内ホテル / 遠州鉄道・浜松駅バスターミナル乗車券センター,高速バス浜松横浜線車内 / my route(マイルート)
相关信息: 横浜市交通局 my route(マイルート)
咨询: 横浜市交通局 TEL: 045-671-3161",大人：700円／小人：350円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yokohama06.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yokohama06.htm | https://top.myroute.fun/ticket/kanagawa | https://www.city.yokohama.lg.jp/kotsu/bus/unchin/minatoburari.html#8B4F0 | https://www.myroute.fun/,"横浜,高島町,桜木町,関内,伊勢佐木長者町の各駅 / 横浜駅お客様サービスセンター,関内駅定期券発売所、横浜駅東口定期券発売窓口 / 観光案内所(桜木町) / 日本旅行,近畿日本ツーリスト,名鉄観光,HIS(クーポンを発売しチケット発売駅で交換) / 市内ホテル / 遠州鉄道・浜松駅バスターミナル乗車券センター,高速バス浜松横浜線車内 / my route(マイルート)",,,,
184,kanto_184,みなとぶらりチケットワイド,"みなとぶらりチケットワイド || 関連情報 | 横浜市交通局 my route(マイルート) || 問合わせ | 横浜市交通局 TEL: 045-671-3161 || フリー区間 | みなとぶらりチケットワイド || 制限事項 || ねだん | 大人：750円／小人：380円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 新横浜,横浜,高島町,桜木町,関内,伊勢佐木長者町,阪東橋,吉野町 / 横浜駅東口定期券発売窓口 / 日本旅行,近畿日本ツーリスト,名鉄観光,HIS(クーポンを発売しチケット発売駅で交換) / 市内ホテル / my route(マイルート)
相关信息: 横浜市交通局 my route(マイルート)
咨询: 横浜市交通局 TEL: 045-671-3161",大人：750円／小人：380円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yokohama07.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yokohama07.htm | https://top.myroute.fun/ticket/kanagawa | https://www.city.yokohama.lg.jp/kotsu/bus/unchin/minatoburari.html#2134C | https://www.myroute.fun/,"新横浜,横浜,高島町,桜木町,関内,伊勢佐木長者町,阪東橋,吉野町 / 横浜駅東口定期券発売窓口 / 日本旅行,近畿日本ツーリスト,名鉄観光,HIS(クーポンを発売しチケット発売駅で交換) / 市内ホテル / my route(マイルート)",,,,
